"","Sample Name","AD","ASD","Control","PD","Pred","True"
"1708","SRR9666874",0.190077770209989,0.358040417721961,0.184954455098629,0.266927356969422,"ASD","ASD"
"1709","SRR9666875",0.276201929314287,0.579259296726338,0.036036289315837,0.108502484643538,"ASD","ASD"
"1710","SRR9666876",0.121637158737419,0.514436051055663,0.27246555314271,0.0914612370642072,"ASD","ASD"
"1711","SRR9666877",0.239652518890536,0.303487025735555,0.224919920847828,0.231940534526081,"ASD","ASD"
"1712","SRR9666878",0.138954174762562,0.398072601598697,0.272992690432838,0.189980533205903,"ASD","ASD"
"1713","SRR9666879",0.295720350989935,0.446253961165812,0.164271703505414,0.0937539843388382,"ASD","ASD"
"1714","SRR9666880",0.203802819951313,0.600552136586298,0.185921015272552,0.00972402818983637,"ASD","ASD"
"1715","SRR9666881",0.163785349209292,0.384946899273728,0.149183796625223,0.302083954891757,"ASD","ASD"
"1716","SRR9666882",0.0921138645083,0.801082984744612,0.0655650890147746,0.0412380617323139,"ASD","ASD"
"1717","SRR9666883",0.215723712508062,0.415977918407405,0.0263269733974711,0.341971395687062,"ASD","ASD"
"1718","SRR9666884",0.316658741370213,0.542436896807811,0.030343091083407,0.110561270738569,"ASD","ASD"
"1719","SRR9666885",0.262357136066457,0.310826040332969,0.215757269356283,0.211059554244292,"ASD","ASD"
"1720","SRR9666886",0.0113382081530916,0.290345756554734,0.45527258049082,0.243043454801354,"Control","ASD"
"1721","SRR9666887",0.174712400675482,0.632794669708206,0.070117964770856,0.122374964845456,"ASD","ASD"
"1722","SRR9666888",0.0741072021371886,0.464661908373378,0.389398544951754,0.0718323445376797,"ASD","ASD"
"1723","SRR9666889",0.108392809339812,0.448713622487744,0.161462039993303,0.281431528179142,"ASD","ASD"
"1724","SRR9666890",0.344409479031309,0.436130400535362,0.0253791789651261,0.194080941468203,"ASD","ASD"
"1725","SRR9666891",0.222779592911559,0.233675916880182,0.308543645164881,0.235000845043378,"Control","ASD"
"1726","SRR9666892",0.0954713578892792,0.44675742169001,0.159190776324881,0.298580444095829,"ASD","ASD"
"1727","SRR9666893",0.0584906589372883,0.27838305124501,0.170324745304831,0.492801544512871,"PD","ASD"
"1728","SRR9666894",0.371061496313271,0.0714246368880026,0.0475176386518147,0.509996228146911,"PD","ASD"
"1729","SRR9666895",0.248377926514765,0.476829053898463,0.0871740639271535,0.187618955659618,"ASD","ASD"
"1730","SRR9666896",0.277310096059911,0.601368247532017,0.0596224030108583,0.0616992533972135,"ASD","ASD"
"1731","SRR9666897",0.147000834407502,0.199861707885287,0.450537715012454,0.202599742694757,"Control","ASD"
"1732","SRR9666898",0.0476446784533403,0.57776394917979,0.330586809546892,0.0440045628199775,"ASD","ASD"
"1733","SRR9666899",0.0675522237518042,0.474304371279585,0.221092639756341,0.237050765212269,"ASD","ASD"
"1734","SRR9666900",0.141024935042776,0.797114690822201,0.0281897237327096,0.0336706504023137,"ASD","ASD"
"1735","SRR9666901",0.0591303801849051,0.769272541438065,0.02162666298073,0.1499704153963,"ASD","ASD"
"1736","SRR9666902",0.0702109378581128,0.783508949863091,0.0727001743839497,0.0735799378948466,"ASD","ASD"
"1737","SRR9666903",0.0914615480427899,0.709629260738374,0.13016770349419,0.0687414877246458,"ASD","ASD"
"1738","SRR9666904",0.368412250982312,0.431401341652236,0.0638794305811762,0.136306976784276,"ASD","ASD"
"1739","SRR9666905",0.30688165426694,0.501650729192059,0.0667316050964354,0.124736011444565,"ASD","ASD"
"1740","SRR9666906",0.179943188605005,0.464447309611775,0.293242678461849,0.0623668233213708,"ASD","ASD"
"1741","SRR9666907",0.232578420887609,0.530255175812564,0.115410913804427,0.1217554894954,"ASD","ASD"
"1742","SRR9666908",0.11195671287776,0.62797527117083,0.0356311428530335,0.224436873098376,"ASD","ASD"
"1743","SRR9666909",0.0504682654899745,0.133544627650298,0.191210729874158,0.62477637698557,"PD","ASD"
"1744","SRR9666910",0.0658188536665552,0.556082926100053,0.210632844433181,0.167465375800211,"ASD","ASD"
"1745","SRR9666911",0.320553638639604,0.080948765351127,0.569481200944657,0.0290163950646113,"Control","ASD"
"1746","SRR9666912",0.149983492535778,0.405056540586437,0.194964050852837,0.249995916024947,"ASD","ASD"
"1747","SRR9666913",0.275278589369528,0.586329135955243,0.0618562361688533,0.076536038506376,"ASD","ASD"
"1748","SRR9666914",0.0395007187923309,0.483669679984329,0.181481124748958,0.295348476474382,"ASD","ASD"
"1749","SRR9666915",0.0806032223013862,0.356954468790094,0.321471559450867,0.240970749457653,"ASD","ASD"
"1750","SRR9666916",0.402013705801625,0.47589181087565,0.0195946668662745,0.10249981645645,"ASD","ASD"
"1751","SRR9666917",0.195899661996802,0.455145708477506,0.277978513766084,0.0709761157596071,"ASD","ASD"
"1752","SRR9666918",0.064234279975769,0.762891075393897,0.0671051542297373,0.105769490400597,"ASD","ASD"
"1753","SRR9666919",0.18073512647895,0.189366020736487,0.256282719790685,0.373616132993878,"PD","ASD"
"1754","SRR9666920",0.254650882367163,0.568847036721723,0.0830336996287372,0.0934683812823767,"ASD","ASD"
"1755","SRR9666921",0.0592368026408996,0.649357286195063,0.229415170277543,0.0619907408864946,"ASD","ASD"
"1756","SRR9666922",0.0421280973755826,0.801915621002714,0.130597595967628,0.0253586856540753,"ASD","ASD"
"1757","SRR9666923",0.0589076491941512,0.115023874345695,0.307917654731475,0.51815082172868,"PD","ASD"
"1758","SRR9666924",0.282572308256941,0.506087879952243,0.0370867587394058,0.174253053051411,"ASD","ASD"
"1759","SRR9666925",0.196611159230504,0.157751776796363,0.0903430741616069,0.555293989811526,"PD","ASD"
"1760","SRR9666926",0.148160092010723,0.0508984059513294,0.0612967304343986,0.739644771603549,"PD","ASD"
"1761","SRR9666927",0.0711075733431228,0.153355803659159,0.449958337727141,0.325578285270578,"Control","ASD"
"1762","SRR9666928",0.105438665932888,0.42004413190969,0.288587800959047,0.185929401198375,"ASD","ASD"
"1763","SRR9666929",0.0476173754886874,0.76736313860332,0.121511986703863,0.06350749920413,"ASD","ASD"
"1764","SRR9666930",0.16196401626127,0.335567495034905,0.282257007341998,0.220211481361827,"ASD","ASD"
"1765","SRR9666931",0.165610848548385,0.109869053805244,0.428090940137117,0.296429157509254,"Control","ASD"
"1766","SRR9666932",0.0201643473566029,0.087611923629935,0.261247900399303,0.630975828614159,"PD","ASD"
"1767","SRR9666933",0.0695375134906924,0.802665467395773,0.0338209314453115,0.0939760876682235,"ASD","ASD"
"1768","SRR9666934",0.539181367773334,0.207895642364585,0.179331423152899,0.0735915667091809,"AD","ASD"
"1769","SRR9666935",0.120472727528528,0.293852862005886,0.150849118949001,0.434825291516586,"PD","ASD"
"1770","SRR9666936",0.134937189405228,0.518788905703069,0.0570711289238372,0.289202775967866,"ASD","ASD"
"1771","SRR9666937",0.301832082187818,0.539277879516702,0.0765527199571561,0.0823373183383234,"ASD","ASD"
"1772","SRR9666938",0.217699865965646,0.400761984610816,0.0604150311207904,0.321123118302747,"ASD","ASD"
"1773","SRR9666939",0.328453816230665,0.366737793868604,0.071911510187656,0.232896879713076,"ASD","ASD"
"1774","SRR9666940",0.182549583122291,0.374337796855908,0.108398362009094,0.334714258012707,"ASD","ASD"
"1775","SRR9666941",0.274015299459654,0.359829924958719,0.101022137219257,0.26513263836237,"ASD","ASD"
"1776","SRR9666942",0.13458559573662,0.0261122709842843,0.376644449296051,0.462657683983044,"PD","ASD"
"1777","SRR9666943",0.125433875595359,0.348155629087823,0.314382814069202,0.212027681247616,"ASD","ASD"
"1778","SRR9666944",0.144102557471305,0.407881655641007,0.171571427144089,0.276444359743599,"ASD","ASD"
"1779","SRR9666945",0.254095123589505,0.433040080410599,0.269449907120696,0.0434148888792001,"ASD","ASD"
"1780","SRR9666946",0.104130332803069,0.265603235437825,0.230702788506845,0.399563643252261,"PD","ASD"
"1781","SRR9666947",0.0937367309149263,0.55666652914479,0.199528598086775,0.150068141853509,"ASD","ASD"
"1782","SRR9666948",0.121284820226898,0.623997549721957,0.0880868151450756,0.16663081490607,"ASD","ASD"
"1783","SRR9666949",0.126787507807264,0.0771261718776937,0.181797459021162,0.61428886129388,"PD","ASD"
"1784","SRR9666950",0.0428762920277741,0.470380487944403,0.228271304746614,0.258471915281208,"ASD","ASD"
"1785","SRR9666951",0.0710673342472753,0.608737095694508,0.221237724839257,0.0989578452189597,"ASD","ASD"
"1786","SRR9666952",0.0972117187602203,0.540696420945951,0.0155507366537174,0.346541123640112,"ASD","ASD"
"1787","SRR9666953",0.0895225177799364,0.148682972805493,0.41808686751865,0.343707641895921,"Control","ASD"
"1788","SRR9666954",0.219267407412313,0.347730705832741,0.291070646143512,0.141931240611434,"ASD","ASD"
"1789","SRR9666955",0.257604583498023,0.496386290630795,0.0721124432754662,0.173896682595716,"ASD","ASD"
"1790","SRR9666956",0.296913686462519,0.418280547442229,0.0981393141737575,0.186666451921495,"ASD","ASD"
"1791","SRR9666957",0.151090601962812,0.779111306157246,0.032349601637496,0.0374484902424458,"ASD","ASD"
"1792","SRR9666958",0.416837415466329,0.484685771192589,0.0564981219375575,0.0419786914035253,"ASD","ASD"
"1793","SRR9666959",0.299403247245179,0.170624719498038,0.152868253893298,0.377103779363485,"PD","ASD"
"1794","SRR9666960",0.138941011316435,0.510040555043815,0.286158843343681,0.0648595902960697,"ASD","ASD"
"1795","SRR9666961",0.272238671832092,0.330661525905854,0.14716107230016,0.249938729961894,"ASD","ASD"
"1796","SRR9666962",0.426580793952254,0.491818441755865,0.0346580342553591,0.0469427300365222,"ASD","ASD"
"1797","SRR9666963",0.18128932049079,0.0473619114777534,0.527918574219857,0.2434301938116,"Control","ASD"
"1798","SRR9666964",0.356626195424354,0.405593925095899,0.00873494181841311,0.229044937661333,"ASD","ASD"
"1799","SRR9666965",0.084813117864115,0.458549671015678,0.0461907413689644,0.410446469751243,"ASD","ASD"
"1800","SRR9666966",0.242845262776281,0.363208792346445,0.317769359498112,0.0761765853791623,"ASD","ASD"
"1801","SRR9666967",0.153439139366256,0.404540882144538,0.348789357591037,0.0932306208981681,"ASD","ASD"
"1802","SRR9666968",0.129530521470791,0.514712849659012,0.0991808263433084,0.256575802526888,"ASD","ASD"
"1803","SRR9666969",0.373836139331646,0.452950277175163,0.130617263072876,0.0425963204203153,"ASD","ASD"
"1804","SRR9666970",0.075581152912186,0.753153056202661,0.0594670095839124,0.11179878130124,"ASD","ASD"
"1805","SRR9666971",0.0352170901582972,0.808530256805842,0.0677747972823496,0.0884778557535114,"ASD","ASD"
"1806","SRR9666972",0.0932657369835135,0.565315149725294,0.155301159163719,0.186117954127473,"ASD","ASD"
"1807","SRR9666973",0.160067655834364,0.536986968942012,0.10067851790193,0.202266857321694,"ASD","ASD"
"1808","SRR9666974",0.287212637512078,0.424435464249166,0.114727546169374,0.173624352069382,"ASD","ASD"
"1809","SRR9666975",0.133633145021775,0.681717724106067,0.102612580273151,0.0820365505990076,"ASD","ASD"
"1810","SRR9666976",0.31221882014326,0.0381806644250099,0.367994376279611,0.281606139152119,"Control","ASD"
"1811","SRR9666977",0.292568062398965,0.630922027894987,0.0339987570448439,0.0425111526612041,"ASD","ASD"
"1812","SRR9666978",0.10766578167305,0.141363266878901,0.517538730660231,0.233432220787818,"Control","ASD"
"1813","SRR9666979",0.0432924708574183,0.448202495204757,0.239061912416532,0.269443121521292,"ASD","ASD"
"1814","SRR9666980",0.0750367256289978,0.609274163613466,0.265644260549448,0.0500448502080884,"ASD","ASD"
"1815","SRR9666981",0.163241250285574,0.729853438571086,0.094005301414675,0.0129000097286656,"ASD","ASD"
"1816","SRR9666982",0.103061872728705,0.711865774346586,0.117783612084287,0.0672887408404214,"ASD","ASD"
"1817","SRR9666983",0.368253984031746,0.0672159026864753,0.411740817852353,0.152789295429426,"Control","ASD"
"1818","SRR9666984",0.220801705756045,0.0470953442344944,0.324190771384888,0.407912178624573,"PD","ASD"
"1819","SRR9666985",0.0903019868779618,0.0184773731976058,0.25376146087008,0.637459179054352,"PD","ASD"
"1820","SRR9666986",0.132781971042992,0.451008683646349,0.167094730029363,0.249114615281296,"ASD","ASD"
"1821","SRR9666987",0.200718274608789,0.561191203421475,0.173972565111502,0.0641179568582335,"ASD","ASD"
"1822","SRR9666988",0.0436320622221354,0.263298633694041,0.399365180333073,0.293704123750751,"Control","ASD"
"1823","SRR9666989",0.143175132777057,0.242623625834031,0.329319616124244,0.284881625264667,"Control","ASD"
"1824","SRR9666990",0.0693338419874082,0.477370521071519,0.112163155682712,0.34113248125836,"ASD","ASD"
"1825","SRR9666991",0.0464222160537769,0.451164681103027,0.337419213744279,0.164993889098917,"ASD","ASD"
"1826","SRR9666992",0.125639628696916,0.345822186863017,0.311190765155477,0.21734741928459,"ASD","ASD"
"1827","SRR9666993",0.0948795596160933,0.183457099587097,0.0983368294946591,0.62332651130215,"PD","ASD"
"1828","SRR9666994",0.256851508174928,0.101189331950994,0.547141230146941,0.0948179297271373,"Control","ASD"
"1829","SRR9666995",0.0578824689541112,0.591665701871491,0.2973803944358,0.0530714347385979,"ASD","ASD"
"1830","SRR9666996",0.272085723622285,0.225456442539863,0.30519310394214,0.197264729895713,"Control","ASD"
"1831","SRR9666997",0.0677391330384715,0.519079156458562,0.00823151286967195,0.404950197633294,"ASD","ASD"
"1832","SRR9666998",0.282744745373717,0.336248876086519,0.216665925088109,0.164340453451655,"ASD","ASD"
"1833","SRR9666999",0.258685526855508,0.442000219031076,0.119488967840752,0.179825286272663,"ASD","ASD"
"1834","SRR9667000",0.186078122634353,0.298429278747066,0.472337222842194,0.0431553757763876,"Control","ASD"
"1835","SRR9667001",0.111727052461791,0.455776223222507,0.401619548030649,0.0308771762850521,"ASD","ASD"
"1836","SRR9667002",0.346285612445747,0.0639524866168911,0.558810469055986,0.0309514318813767,"Control","ASD"
"1837","SRR9667003",0.118320633182978,0.717314003605758,0.0953080686182994,0.0690572945929644,"ASD","ASD"
"1838","SRR9667004",0.194722838404995,0.190527138847061,0.418073575676761,0.196676447071182,"Control","ASD"
"1839","SRR9667005",0.0906728384373757,0.426324378753042,0.106355645735907,0.376647137073676,"ASD","ASD"
"1840","SRR9667006",0.273047083088733,0.348375167771796,0.297049632936119,0.0815281162033515,"ASD","ASD"
"1841","ERR2730148",0.208314003662016,0.260580566901233,0.429164887108043,0.101940542328707,"Control","Control"
"1842","ERR2730149",0.0393964819254586,0.0951709856483928,0.030723530060841,0.834709002365308,"PD","Control"
"1843","ERR2730150",0.358595611872581,0.0256290721319704,0.518940711201434,0.0968346047940145,"Control","Control"
"1844","ERR2730151",0.209625412125482,0.069387644399156,0.380774396858773,0.340212546616589,"Control","Control"
"1845","ERR2730152",0.138193835352271,0.265715281655117,0.42398164078766,0.172109242204952,"Control","Control"
"1846","ERR2730153",0.170851650664083,0.0713475270530445,0.446452927593816,0.311347894689057,"Control","Control"
"1847","ERR2730154",0.28086416281189,0.128507408161063,0.333647673593161,0.256980755433886,"Control","Control"
"1848","ERR2730155",0.132066348550991,0.0646305691419969,0.171644702536047,0.631658379770965,"PD","Control"
"1849","ERR2730156",0.223720282050199,0.154342139313202,0.347013153751709,0.274924424884889,"Control","Control"
"1850","ERR2730157",0.08136359981023,0.0609188242808996,0.328792329894996,0.528925246013875,"PD","Control"
"1851","ERR2730158",0.0862862637564796,0.151002076724653,0.489645294243818,0.27306636527505,"Control","Control"
"1852","ERR2730159",0.321087059078266,0.0919449255154145,0.156425419711678,0.430542595694641,"PD","Control"
"1853","ERR2730160",0.2323396073016,0.108692688915536,0.387508778696043,0.271458925086822,"Control","Control"
"1854","ERR2730161",0.250044696837922,0.211082840305699,0.49354723161214,0.0453252312442396,"Control","Control"
"1855","ERR2730162",0.299104570663121,0.149475796660353,0.52355539296787,0.0278642397086556,"Control","Control"
"1856","ERR2730163",0.256996876951848,0.507948548860064,0.0469005906091193,0.188153983578969,"ASD","Control"
"1857","ERR2730164",0.273998616711652,0.0971164964565396,0.508955702385591,0.119929184446217,"Control","Control"
"1858","ERR2730165",0.0523676628115499,0.376999463136938,0.484781475012581,0.085851399038931,"Control","Control"
"1859","ERR2730166",0.0730357828009498,0.230478323694445,0.372740519343897,0.323745374160708,"Control","Control"
"1860","ERR2730167",0.115991858477983,0.274546274267708,0.328235776573401,0.281226090680907,"Control","Control"
"1861","ERR2730168",0.0344571736583968,0.261182225275842,0.392350403634376,0.312010197431385,"Control","Control"
"1862","ERR2730169",0.162966904080287,0.177049247508523,0.354359348018903,0.305624500392288,"Control","Control"
"1863","ERR2730170",0.322681898469423,0.207707781300235,0.405996387635993,0.0636139325943484,"Control","Control"
"1864","ERR2730171",0.0918193622759206,0.200582281328653,0.23644083241513,0.471157523980297,"PD","Control"
"1865","ERR2730172",0.124626147445408,0.316745967752361,0.362062180528549,0.196565704273682,"Control","Control"
"1866","ERR2730173",0.0452919198733013,0.298900054111659,0.372210286139319,0.283597739875721,"Control","Control"
"1867","ERR2730174",0.0942228076601609,0.144057120322368,0.355514285156237,0.406205786861235,"PD","Control"
"1868","ERR2730175",0.0235427058581011,0.412330801203336,0.490534159939839,0.0735923329987237,"Control","Control"
"1869","ERR2730176",0.0367885144869273,0.3126884535447,0.607673495091151,0.042849536877221,"Control","Control"
"1870","ERR2730177",0.0827140953336218,0.0569330842397313,0.708531629587337,0.15182119083931,"Control","Control"
"1871","ERR2730178",0.23104794972151,0.205342863436827,0.151406481286051,0.412202705555612,"PD","Control"
"1872","ERR2730179",0.0511124472613859,0.0723986013746911,0.132495241614956,0.743993709748967,"PD","Control"
"1873","ERR2730180",0.0452471177456465,0.797850321728758,0.0726639027098569,0.0842386578157389,"ASD","Control"
"1874","ERR2730181",0.0841588706890585,0.149569201476099,0.205778748755761,0.560493179079082,"PD","Control"
"1875","ERR2730182",0.067776653192167,0.293813181164014,0.479192144255696,0.159218021388123,"Control","Control"
"1876","ERR2730183",0.181659565298128,0.558444244712795,0.228848822075242,0.0310473679138353,"ASD","Control"
"1877","ERR2730184",0.0196809822523802,0.180654596521915,0.500899874578512,0.298764546647193,"Control","Control"
"1878","ERR2730185",0.11490745903286,0.126355937630798,0.405595863804692,0.35314073953165,"Control","Control"
"1879","ERR2730186",0.204926255625312,0.0690609413649422,0.554313405070417,0.171699397939329,"Control","Control"
"1880","ERR2730187",0.372692402099179,0.172523407517875,0.0319772420147476,0.422806948368198,"PD","Control"
"1881","ERR2730188",0.0509333758117239,0.131173542187631,0.566946829720664,0.250946252279981,"Control","Control"
"1882","ERR2730189",0.0486923672530012,0.459052069606302,0.253571313730827,0.23868424940987,"ASD","Control"
"1883","ERR2730190",0.126212022537926,0.0709682357470762,0.774330557026396,0.0284891846886018,"Control","Control"
"1884","ERR2730191",0.117676846349145,0.124009609668617,0.126758857257956,0.631554686724281,"PD","Control"
"1885","ERR2730192",0.18743991759018,0.16199941515555,0.404151273531757,0.246409393722513,"Control","Control"
"1886","ERR2730193",0.131176473878629,0.275704340097482,0.393895289876238,0.199223896147652,"Control","Control"
"1887","ERR2730194",0.0361884799487189,0.0648911702907561,0.633838808910091,0.265081540850434,"Control","Control"
"1888","ERR2730195",0.0111495533108206,0.0671570933139587,0.592378106331916,0.329315247043305,"Control","Control"
"1889","ERR2730196",0.13287754423851,0.573829805993075,0.16230874564298,0.130983904125435,"ASD","Control"
"1890","ERR2730197",0.216353991710712,0.523719172284843,0.209306134556775,0.0506207014476706,"ASD","Control"
"1891","ERR2730198",0.243826306841281,0.182578633898175,0.382451367646415,0.191143691614129,"Control","Control"
"1892","ERR2730199",0.173686979627498,0.0272177630802172,0.557479250631968,0.241616006660317,"Control","Control"
"1893","ERR2730201",0.290987740675412,0.279349448899093,0.107545816094635,0.322116994330859,"PD","Control"
"1894","ERR2730202",0.0579182998257653,0.328593462826757,0.527645062016061,0.0858431753314169,"Control","Control"
"1895","ERR2730203",0.332441203902639,0.558806950771922,0.0481501477770751,0.0606016975483642,"ASD","Control"
"1896","ERR2730204",0.172416767862061,0.0530700119366532,0.686459434842098,0.0880537853591879,"Control","Control"
"1897","ERR2730205",0.13500497555442,0.226641592801518,0.400176579450924,0.238176852193138,"Control","Control"
"1898","ERR2730206",0.167293604799713,0.107020629587555,0.209135947414297,0.516549818198435,"PD","Control"
"1899","ERR2730207",0.217880146553328,0.107608906386275,0.562861753639303,0.111649193421095,"Control","Control"
"1900","ERR2730208",0.121131393666599,0.354209791365161,0.0391841512722778,0.485474663695963,"PD","Control"
"1901","ERR2730209",0.117471630194027,0.0627776655321916,0.300540200011731,0.51921050426205,"PD","Control"
"1902","ERR2730210",0.096988964150393,0.298125777852128,0.408193188912864,0.196692069084615,"Control","Control"
"1903","ERR2730211",0.0380374211310538,0.119562567940706,0.695690090676178,0.146709920252062,"Control","Control"
"1904","ERR2730212",0.0844220269794896,0.339085919846566,0.110378349012473,0.466113704161472,"PD","PD"
"1905","ERR2730213",0.212617947712995,0.201779984363495,0.174173938328113,0.411428129595397,"PD","PD"
"1906","ERR2730214",0.131377755611412,0.160751378994481,0.0445015854291579,0.663369279964949,"PD","PD"
"1907","ERR2730215",0.0910384322337807,0.111930049590878,0.724007267891486,0.0730242502838554,"Control","PD"
"1908","ERR2730216",0.0160598303102214,0.0772537828065529,0.0232730449177195,0.883413341965506,"PD","PD"
"1909","ERR2730217",0.431575140246471,0.212523869329655,0.106229071563018,0.249671918860856,"AD","PD"
"1910","ERR2730218",0.0313696432163849,0.16161560619699,0.763183412244164,0.0438313383424611,"Control","PD"
"1911","ERR2730219",0.145186475423038,0.226777453141071,0.0932870619616676,0.534749009474224,"PD","PD"
"1912","ERR2730220",0.0183293475067041,0.1540666740437,0.242109341343827,0.585494637105769,"PD","PD"
"1913","ERR2730221",0.0967262770454705,0.10214380890562,0.0781514053269161,0.722978508721993,"PD","PD"
"1914","ERR2730222",0.208811365516364,0.192294247090162,0.0830175946127701,0.515876792780704,"PD","PD"
"1915","ERR2730223",0.0564961807531483,0.432887867560152,0.0135769751706221,0.497038976516078,"PD","PD"
"1916","ERR2730224",0.0752294586554287,0.0366992030642117,0.286680982980899,0.601390355299461,"PD","PD"
"1917","ERR2730225",0.0213495022086085,0.354592229146382,0.132528533431025,0.491529735213984,"PD","PD"
"1918","ERR2730226",0.145097786644867,0.260629173137201,0.136001306468361,0.458271733749571,"PD","PD"
"1919","ERR2730227",0.176664620575604,0.0624330024460484,0.321150781685046,0.439751595293302,"PD","PD"
"1920","ERR2730229",0.134529457060556,0.215187823438099,0.0771585555349256,0.57312416396642,"PD","PD"
"1921","ERR2730231",0.107289005201219,0.244333125208953,0.302972758339167,0.345405111250661,"PD","PD"
"1922","ERR2730232",0.376152241323489,0.587621011041605,0.0166066018568015,0.0196201457781041,"ASD","PD"
"1923","ERR2730233",0.163522073211421,0.247519660899614,0.139218875822959,0.449739390066006,"PD","PD"
"1924","ERR2730234",0.190878028727166,0.257876293370014,0.247240592574179,0.30400508532864,"PD","PD"
"1925","ERR2730235",0.270157036546942,0.284494454060179,0.102886985092661,0.342461524300218,"PD","PD"
"1926","ERR2730236",0.152072246070005,0.102312277734001,0.334837405201415,0.410778070994579,"PD","PD"
"1927","ERR2730237",0.338751541818229,0.391354852762031,0.0960527729355021,0.173840832484237,"ASD","PD"
"1928","ERR2730238",0.153892998840942,0.143482934847867,0.322499254626732,0.380124811684459,"PD","PD"
"1929","ERR2730239",0.211585754552357,0.221062673914102,0.265771382482746,0.301580189050795,"PD","PD"
"1930","ERR2730241",0.0641391850532824,0.0675738832474269,0.145890724064022,0.722396207635269,"PD","PD"
"1931","ERR2730242",0.0897723901359845,0.289329932899183,0.0160407527533282,0.604856924211504,"PD","PD"
"1932","ERR2730243",0.286393606964397,0.111503243241057,0.216418803912327,0.38568434588222,"PD","PD"
"1933","ERR2730244",0.219672429158266,0.239203232556949,0.116230576604884,0.424893761679902,"PD","PD"
"1934","ERR2730245",0.0621477230302448,0.26009035053706,0.0493635018936282,0.628398424539067,"PD","PD"
"1935","ERR2730246",0.119313242029842,0.0312862865682838,0.116436111776246,0.732964359625628,"PD","PD"
"1936","ERR2730247",0.0602630610480893,0.315207579727546,0.0442064801979663,0.580322879026399,"PD","PD"
"1937","ERR2730248",0.331557591895271,0.152827772851624,0.43475863226832,0.0808560029847842,"Control","PD"
"1938","ERR2730249",0.152297115096412,0.161776973519572,0.322215009274101,0.363710902109915,"PD","PD"
"1939","ERR2730250",0.218688218144527,0.431184632437064,0.275681631255096,0.074445518163313,"ASD","PD"
"1940","ERR2730251",0.140711959952253,0.0450557825773453,0.181953372178025,0.632278885292376,"PD","PD"
"1941","ERR2730252",0.121607611076763,0.184535446070273,0.099645722216586,0.594211220636378,"PD","PD"
"1942","ERR2730253",0.0917963865043619,0.154982547849164,0.0793451427097903,0.673875922936684,"PD","PD"
"1943","ERR2730254",0.148612592447486,0.241286970778656,0.131945195031923,0.478155241741935,"PD","PD"
"1944","ERR2730255",0.317732697327751,0.217925204892414,0.0883857188553848,0.37595637892445,"PD","PD"
"1945","ERR2730256",0.0958705594365854,0.217203173893601,0.132994184936243,0.553932081733571,"PD","PD"
"1946","ERR2730257",0.0356563648070932,0.137455168126379,0.134869925879232,0.692018541187296,"PD","PD"
"1947","ERR2730258",0.321603036291414,0.0877711326001837,0.057414814661104,0.533211016447299,"PD","PD"
"1948","ERR2730259",0.178173867164038,0.176761024096191,0.104775317592191,0.54028979114758,"PD","PD"
"1949","ERR2730260",0.339750018962986,0.175324595509083,0.0849367377104586,0.399988647817473,"PD","PD"
"1950","ERR2730261",0.245062793332681,0.147384520265636,0.329906979354081,0.277645707047603,"Control","PD"
"1951","ERR2730262",0.198978025784797,0.0479963104759297,0.0746752488046559,0.678350414934618,"PD","PD"
"1952","ERR2730263",0.128909757967926,0.0551878679032196,0.513905755974855,0.301996618154,"Control","PD"
"1953","ERR2730264",0.147525162065834,0.0711587607300849,0.118366654261665,0.662949422942416,"PD","PD"
"1954","ERR2730265",0.101719708509867,0.0731919824808842,0.141621244521273,0.683467064487976,"PD","PD"
"1955","ERR2730266",0.213800515186114,0.114053774909216,0.0915171008306689,0.580628609074001,"PD","PD"
"1956","ERR2730267",0.127314600790436,0.0620233920116488,0.263184230511861,0.547477776686054,"PD","PD"
"1957","ERR2730268",0.4232816720634,0.256093251457303,0.106205217529995,0.214419858949302,"AD","PD"
"1958","ERR2730269",0.0239664789803164,0.264263057982383,0.388185817581992,0.323584645455309,"Control","PD"
"1959","ERR2730270",0.203299675306814,0.0232444038492445,0.448048059406077,0.325407861437865,"Control","PD"
"1960","ERR2730271",0.0373087630880433,0.156189250986235,0.111663042977275,0.694838942948447,"PD","PD"
"1961","ERR2730272",0.212775132376972,0.0283615099478285,0.172381785378861,0.586481572296339,"PD","PD"
"1962","ERR2730273",0.0927815752993834,0.152768633210356,0.0998616074809271,0.654588184009334,"PD","PD"
"1963","ERR2730274",0.401540126083906,0.0458088035496583,0.0734707695327309,0.479180300833705,"PD","PD"
"1964","ERR2730275",0.194902077902801,0.214785865338648,0.319048348581607,0.271263708176944,"Control","PD"
"1965","ERR2730276",0.225980720476707,0.0598375102266567,0.572600911381049,0.141580857915587,"Control","Control"
"1966","ERR2730277",0.243837731855783,0.164833221864334,0.319581678677648,0.271747367602234,"Control","Control"
"1967","ERR2730278",0.391133955999663,0.151649280856389,0.175183494999822,0.282033268144126,"AD","Control"
"1968","ERR2730279",0.0866142858267402,0.2974347655398,0.403086647523777,0.212864301109683,"Control","Control"
"1969","ERR2730280",0.151881663586677,0.0137057127913194,0.103653632641,0.730758990981003,"PD","Control"
"1970","ERR2730281",0.183515342077082,0.0397978154781347,0.677914819507027,0.0987720229377558,"Control","Control"
"1971","ERR2730282",0.145454360319528,0.529853489597725,0.0313246494329316,0.293367500649815,"ASD","Control"
